_id,Timestamp,Redemption Count,Sales Count
18043,2024-01-23T19:15:00,8,0
18044,2024-01-23T19:00:00,1,0
18045,2024-01-23T18:45:00,1,2
18046,2024-01-23T18:30:00,16,3
18047,2024-01-23T18:00:00,8,2
18048,2024-01-23T17:45:00,1,0
18049,2024-01-23T17:30:00,19,10
18050,2024-01-23T17:15:00,7,0
18051,2024-01-23T17:00:00,3,2
18052,2024-01-23T16:45:00,1,0
18053,2024-01-23T16:30:00,23,11
18054,2024-01-23T16:15:00,5,5
18055,2024-01-23T16:00:00,9,4
18056,2024-01-23T15:30:00,1,3
18057,2024-01-23T15:15:00,2,3
18058,2024-01-23T13:45:00,0,1
18059,2024-01-23T12:30:00,0,10
18060,2024-01-23T09:00:00,1,0
18061,2024-01-23T08:45:00,1,0
18062,2024-01-23T08:30:00,4,0
18063,2024-01-23T08:15:00,32,15
18064,2024-01-23T08:00:00,4,0
18065,2024-01-23T07:45:00,4,1
18066,2024-01-23T07:30:00,11,41
18067,2024-01-23T07:15:00,4,2
18068,2024-01-23T07:00:00,11,2
18069,2024-01-23T06:45:00,5,3
18070,2024-01-23T06:30:00,17,3
18071,2024-01-23T06:15:00,2,2
18072,2024-01-23T05:45:00,0,1
18073,2024-01-23T02:00:00,0,1
18074,2024-01-23T00:30:00,0,1
18075,2024-01-22T23:30:00,1,0
18076,2024-01-22T23:00:00,3,2
18077,2024-01-22T22:30:00,4,0
18078,2024-01-22T22:15:00,1,0
18079,2024-01-22T21:45:00,1,0
18080,2024-01-22T21:30:00,5,1
18081,2024-01-22T20:45:00,1,0
18082,2024-01-22T20:30:00,13,5
18083,2024-01-22T20:15:00,6,0
18084,2024-01-22T20:00:00,2,0
18085,2024-01-22T19:30:00,10,32
18086,2024-01-22T19:15:00,5,4
18087,2024-01-22T19:00:00,2,1
18088,2024-01-22T18:45:00,5,4
18089,2024-01-22T18:30:00,9,1
18090,2024-01-22T18:15:00,3,0
18091,2024-01-22T18:00:00,10,10
18092,2024-01-22T17:45:00,5,0
18093,2024-01-22T17:30:00,28,18
18094,2024-01-22T17:15:00,12,7
18095,2024-01-22T17:00:00,8,4
18096,2024-01-22T16:45:00,0,2
18097,2024-01-22T16:30:00,14,1
18098,2024-01-22T16:15:00,7,6
18099,2024-01-22T16:00:00,29,13
18100,2024-01-22T15:45:00,8,3
18101,2024-01-22T15:30:00,16,6
18102,2024-01-22T15:15:00,9,7
18103,2024-01-22T15:00:00,3,2
18104,2024-01-22T14:30:00,8,12
18105,2024-01-22T14:15:00,5,10
18106,2024-01-22T14:00:00,15,26
18107,2024-01-22T13:45:00,3,22
18108,2024-01-22T13:30:00,15,11
18109,2024-01-22T13:15:00,5,10
18110,2024-01-22T13:00:00,4,2
18111,2024-01-22T12:30:00,18,18
18112,2024-01-22T12:00:00,9,12
18113,2024-01-22T11:45:00,2,1
18114,2024-01-22T11:30:00,21,13
18115,2024-01-22T11:15:00,7,2
18116,2024-01-22T11:00:00,2,0
18117,2024-01-22T10:45:00,1,1
18118,2024-01-22T10:30:00,5,4
18119,2024-01-22T10:15:00,59,59
18120,2024-01-22T09:30:00,3,1
18121,2024-01-22T09:15:00,3,3
18122,2024-01-22T09:00:00,17,17
18123,2024-01-22T08:45:00,2,2
18124,2024-01-22T08:30:00,1,0
18125,2024-01-22T08:15:00,23,4
18126,2024-01-22T08:00:00,22,13
18127,2024-01-22T07:45:00,1,0
18128,2024-01-22T07:30:00,11,13
18129,2024-01-22T07:15:00,14,10
18130,2024-01-22T07:00:00,13,1
18131,2024-01-22T06:45:00,4,1
18132,2024-01-22T06:30:00,13,5
18133,2024-01-22T00:15:00,0,1
18134,2024-01-21T23:30:00,1,1
18135,2024-01-21T23:15:00,3,0
18136,2024-01-21T23:00:00,2,0
18137,2024-01-21T22:45:00,1,0
18138,2024-01-21T22:30:00,2,0
18139,2024-01-21T21:30:00,5,2
18140,2024-01-21T20:30:00,8,2
18141,2024-01-21T20:15:00,4,2
18142,2024-01-21T20:00:00,1,1
18143,2024-01-21T19:30:00,5,10
18144,2024-01-21T19:15:00,3,0
18145,2024-01-21T19:00:00,4,4
18146,2024-01-21T18:45:00,1,1
18147,2024-01-21T18:30:00,16,8
18148,2024-01-21T18:15:00,14,13
18149,2024-01-21T18:00:00,17,0
18150,2024-01-21T17:45:00,1,0
18151,2024-01-21T17:30:00,14,2
18152,2024-01-21T17:15:00,13,8
18153,2024-01-21T17:00:00,2,1
18154,2024-01-21T16:45:00,2,3
18155,2024-01-21T16:30:00,27,25
18156,2024-01-21T16:15:00,4,5
18157,2024-01-21T16:00:00,31,22
18158,2024-01-21T15:45:00,11,8
18159,2024-01-21T15:30:00,49,32
18160,2024-01-21T15:15:00,31,25
18161,2024-01-21T15:00:00,12,13
18162,2024-01-21T14:45:00,3,2
18163,2024-01-21T14:30:00,38,35
18164,2024-01-21T14:15:00,22,22
18165,2024-01-21T14:00:00,41,33
18166,2024-01-21T13:45:00,12,11
18167,2024-01-21T13:30:00,49,44
18168,2024-01-21T13:15:00,21,20
18169,2024-01-21T13:00:00,4,5
18170,2024-01-21T12:45:00,12,11
18171,2024-01-21T12:30:00,51,50
18172,2024-01-21T12:15:00,18,18
18173,2024-01-21T12:00:00,36,25
18174,2024-01-21T11:45:00,5,31
18175,2024-01-21T11:30:00,61,45
18176,2024-01-21T11:15:00,27,41
18177,2024-01-21T11:00:00,4,4
18178,2024-01-21T10:45:00,11,12
18179,2024-01-21T10:30:00,42,29
18180,2024-01-21T10:15:00,17,25
18181,2024-01-21T10:00:00,6,10
18182,2024-01-21T09:45:00,9,9
18183,2024-01-21T09:30:00,18,29
18184,2024-01-21T09:15:00,4,2
18185,2024-01-21T09:00:00,11,17
18186,2024-01-21T08:45:00,3,2
18187,2024-01-21T08:30:00,2,1
18188,2024-01-21T08:15:00,8,6
18189,2024-01-21T07:45:00,1,1
18190,2024-01-21T07:00:00,3,3
18191,2024-01-21T06:45:00,0,1
18192,2024-01-21T06:30:00,2,0
18193,2024-01-20T23:30:00,2,0
18194,2024-01-20T23:00:00,1,0
18195,2024-01-20T22:45:00,4,0
18196,2024-01-20T22:30:00,7,0
18197,2024-01-20T21:30:00,16,1
18198,2024-01-20T21:15:00,3,3
18199,2024-01-20T21:00:00,1,0
18200,2024-01-20T20:45:00,1,1
18201,2024-01-20T20:30:00,3,2
18202,2024-01-20T20:15:00,2,1
18203,2024-01-20T19:30:00,23,5
18204,2024-01-20T19:15:00,4,2
18205,2024-01-20T19:00:00,5,6
18206,2024-01-20T18:45:00,0,1
18207,2024-01-20T18:30:00,21,32
18208,2024-01-20T18:15:00,3,10
18209,2024-01-20T18:00:00,8,3
18210,2024-01-20T17:45:00,6,2
18211,2024-01-20T17:30:00,16,9
18212,2024-01-20T17:15:00,6,4
18213,2024-01-20T17:00:00,5,4
18214,2024-01-20T16:30:00,16,10
18215,2024-01-20T16:15:00,4,0
18216,2024-01-20T16:00:00,8,5
18217,2024-01-20T15:45:00,9,5
18218,2024-01-20T15:30:00,31,7
18219,2024-01-20T15:15:00,13,6
18220,2024-01-20T15:00:00,1,1
18221,2024-01-20T14:45:00,1,1
18222,2024-01-20T14:30:00,38,18
18223,2024-01-20T14:15:00,2,2
18224,2024-01-20T14:00:00,11,3
18225,2024-01-20T13:45:00,10,28
18226,2024-01-20T13:30:00,23,31
18227,2024-01-20T13:15:00,10,11
18228,2024-01-20T13:00:00,2,2
18229,2024-01-20T12:30:00,12,4
18230,2024-01-20T12:15:00,4,7
18231,2024-01-20T12:00:00,13,30
18232,2024-01-20T11:45:00,11,9
18233,2024-01-20T11:30:00,24,43
18234,2024-01-20T11:15:00,4,3
18235,2024-01-20T11:00:00,3,1
18236,2024-01-20T10:45:00,7,0
18237,2024-01-20T10:30:00,29,21
18238,2024-01-20T10:15:00,5,1
18239,2024-01-20T10:00:00,4,0
18240,2024-01-20T09:45:00,0,1
18241,2024-01-20T09:30:00,8,1
18242,2024-01-20T09:15:00,1,0
18243,2024-01-20T08:30:00,0,2
18244,2024-01-20T08:15:00,1,0
18245,2024-01-20T07:00:00,4,4
18246,2024-01-20T01:30:00,0,1
18247,2024-01-19T21:15:00,0,2
18248,2024-01-19T20:45:00,0,2
18249,2024-01-19T16:30:00,552,552
18250,2024-01-19T14:45:00,0,1
18251,2024-01-19T12:45:00,0,2
18252,2024-01-19T10:00:00,0,4
18253,2024-01-19T09:30:00,0,2
18254,2024-01-19T08:15:00,0,11
18255,2024-01-19T07:45:00,0,1
18256,2024-01-19T05:30:00,0,1
18257,2024-01-18T23:30:00,1,0
18258,2024-01-18T22:45:00,2,0
18259,2024-01-18T22:30:00,4,1
18260,2024-01-18T22:15:00,1,0
18261,2024-01-18T22:00:00,1,0
18262,2024-01-18T21:30:00,8,0
18263,2024-01-18T21:15:00,1,0
18264,2024-01-18T20:30:00,11,1
18265,2024-01-18T20:15:00,6,1
18266,2024-01-18T20:00:00,6,15
18267,2024-01-18T19:30:00,11,1
18268,2024-01-18T19:15:00,5,20
18269,2024-01-18T19:00:00,2,0
18270,2024-01-18T18:30:00,13,1
18271,2024-01-18T18:15:00,1,1
18272,2024-01-18T18:00:00,16,2
18273,2024-01-18T17:45:00,7,0
18274,2024-01-18T17:30:00,30,10
18275,2024-01-18T17:15:00,2,0
18276,2024-01-18T17:00:00,11,8
18277,2024-01-18T16:45:00,4,5
18278,2024-01-18T16:30:00,39,26
18279,2024-01-18T16:15:00,6,5
18280,2024-01-18T16:00:00,11,5
18281,2024-01-18T15:45:00,15,29
18282,2024-01-18T15:30:00,32,24
18283,2024-01-18T15:15:00,5,22
18284,2024-01-18T15:00:00,5,3
18285,2024-01-18T14:45:00,1,0
18286,2024-01-18T14:30:00,9,1
18287,2024-01-18T14:15:00,5,1
18288,2024-01-18T14:00:00,17,7
18289,2024-01-18T13:45:00,5,1
18290,2024-01-18T13:30:00,5,0
18291,2024-01-18T13:15:00,13,10
18292,2024-01-18T13:00:00,3,1
18293,2024-01-18T12:45:00,2,1
18294,2024-01-18T12:30:00,3,14
18295,2024-01-18T12:15:00,9,7
18296,2024-01-18T12:00:00,5,4
18297,2024-01-18T11:45:00,2,2
18298,2024-01-18T11:30:00,17,33
18299,2024-01-18T11:15:00,7,5
18300,2024-01-18T11:00:00,1,0
18301,2024-01-18T10:30:00,4,0
18302,2024-01-18T10:15:00,6,4
18303,2024-01-18T09:30:00,2,0
18304,2024-01-18T09:00:00,6,2
18305,2024-01-18T08:45:00,1,2
18306,2024-01-18T08:30:00,2,0
18307,2024-01-18T08:15:00,25,2
18308,2024-01-18T08:00:00,15,11
18309,2024-01-18T07:45:00,4,1
18310,2024-01-18T07:30:00,14,3
18311,2024-01-18T07:15:00,1,0
18312,2024-01-18T07:00:00,11,2
18313,2024-01-18T06:45:00,5,4
18314,2024-01-18T06:30:00,34,16
18315,2024-01-17T23:30:00,3,1
18316,2024-01-17T23:15:00,2,0
18317,2024-01-17T23:00:00,3,1
18318,2024-01-17T22:45:00,1,0
18319,2024-01-17T22:30:00,3,0
18320,2024-01-17T22:00:00,0,1
18321,2024-01-17T21:45:00,2,0
18322,2024-01-17T21:30:00,12,0
18323,2024-01-17T20:30:00,16,0
18324,2024-01-17T20:15:00,4,0
18325,2024-01-17T20:00:00,1,1
18326,2024-01-17T19:30:00,14,12
18327,2024-01-17T19:15:00,7,0
18328,2024-01-17T18:45:00,2,1
18329,2024-01-17T18:30:00,18,5
18330,2024-01-17T18:15:00,1,1
18331,2024-01-17T18:00:00,22,7
18332,2024-01-17T17:45:00,2,1
18333,2024-01-17T17:30:00,26,4
18334,2024-01-17T17:15:00,4,1
18335,2024-01-17T17:00:00,1,20
18336,2024-01-17T16:45:00,3,2
18337,2024-01-17T16:30:00,17,2
18338,2024-01-17T16:15:00,8,6
18339,2024-01-17T16:00:00,15,24
18340,2024-01-17T15:45:00,4,2
18341,2024-01-17T15:30:00,20,8
18342,2024-01-17T15:15:00,13,11
18343,2024-01-17T15:00:00,6,6
18344,2024-01-17T14:45:00,3,1
18345,2024-01-17T14:30:00,17,3
18346,2024-01-17T14:15:00,7,14
18347,2024-01-17T14:00:00,14,17
18348,2024-01-17T13:45:00,3,1
18349,2024-01-17T13:30:00,14,29
18350,2024-01-17T13:15:00,3,2
18351,2024-01-17T13:00:00,6,3
18352,2024-01-17T12:45:00,1,0
18353,2024-01-17T12:30:00,9,7
18354,2024-01-17T12:15:00,2,2
18355,2024-01-17T12:00:00,10,3
18356,2024-01-17T11:45:00,2,1
18357,2024-01-17T11:30:00,11,15
18358,2024-01-17T11:15:00,3,3
18359,2024-01-17T11:00:00,1,0
18360,2024-01-17T10:30:00,9,6
18361,2024-01-17T10:00:00,1,1
18362,2024-01-17T09:45:00,3,2
18363,2024-01-17T09:30:00,5,4
18364,2024-01-17T09:15:00,3,1
18365,2024-01-17T09:00:00,3,2
18366,2024-01-17T08:30:00,2,0
18367,2024-01-17T08:15:00,31,0
18368,2024-01-17T08:00:00,18,12
18369,2024-01-17T07:45:00,5,0
18370,2024-01-17T07:30:00,12,12
18371,2024-01-17T07:15:00,5,0
18372,2024-01-17T07:00:00,12,0
18373,2024-01-17T06:45:00,7,5
18374,2024-01-17T06:30:00,32,12
18375,2024-01-16T23:45:00,1,0
18376,2024-01-16T23:30:00,4,2
18377,2024-01-16T23:00:00,5,0
18378,2024-01-16T22:45:00,2,0
18379,2024-01-16T22:30:00,1,0
18380,2024-01-16T22:15:00,2,0
18381,2024-01-16T22:00:00,1,0
18382,2024-01-16T21:45:00,1,0
18383,2024-01-16T21:30:00,3,1
18384,2024-01-16T21:00:00,3,0
18385,2024-01-16T20:30:00,15,4
18386,2024-01-16T20:15:00,2,0
18387,2024-01-16T20:00:00,1,0
18388,2024-01-16T19:30:00,6,10
18389,2024-01-16T19:00:00,2,1
18390,2024-01-16T18:30:00,11,0
18391,2024-01-16T18:00:00,8,2
18392,2024-01-16T17:45:00,3,2
18393,2024-01-16T17:30:00,32,14
18394,2024-01-16T17:15:00,13,8
18395,2024-01-16T17:00:00,1,0
18396,2024-01-16T16:45:00,4,3
18397,2024-01-16T16:30:00,21,15
18398,2024-01-16T16:15:00,8,2
18399,2024-01-16T16:00:00,8,2
18400,2024-01-16T15:45:00,9,26
18401,2024-01-16T15:30:00,18,3
18402,2024-01-16T15:15:00,6,2
18403,2024-01-16T15:00:00,6,2
18404,2024-01-16T14:30:00,6,22
18405,2024-01-16T14:15:00,5,2
18406,2024-01-16T14:00:00,5,1
18407,2024-01-16T13:45:00,4,2
18408,2024-01-16T13:30:00,10,10
18409,2024-01-16T13:15:00,5,2
18410,2024-01-16T13:00:00,4,4
18411,2024-01-16T12:45:00,2,0
18412,2024-01-16T12:30:00,7,1
18413,2024-01-16T12:15:00,3,1
18414,2024-01-16T12:00:00,2,2
18415,2024-01-16T11:30:00,10,2
18416,2024-01-16T11:15:00,1,0
18417,2024-01-16T11:00:00,3,3
18418,2024-01-16T10:45:00,1,0
18419,2024-01-16T10:30:00,4,1
18420,2024-01-16T10:15:00,2,0
18421,2024-01-16T10:00:00,1,1
18422,2024-01-16T09:45:00,3,3
18423,2024-01-16T09:30:00,9,4
18424,2024-01-16T09:00:00,12,4
18425,2024-01-16T08:45:00,2,1
18426,2024-01-16T08:30:00,3,1
18427,2024-01-16T08:15:00,41,26
18428,2024-01-16T08:00:00,6,10
18429,2024-01-16T07:45:00,5,12
18430,2024-01-16T07:30:00,14,3
18431,2024-01-16T07:15:00,2,1
18432,2024-01-16T07:00:00,6,20
18433,2024-01-16T06:45:00,1,0
18434,2024-01-16T06:30:00,38,18
18435,2024-01-15T23:45:00,0,1
18436,2024-01-15T23:30:00,1,0
18437,2024-01-15T23:00:00,1,0
18438,2024-01-15T22:30:00,5,0
18439,2024-01-15T22:15:00,0,1
18440,2024-01-15T22:00:00,1,0
18441,2024-01-15T21:30:00,2,1
18442,2024-01-15T21:15:00,2,0
18443,2024-01-15T20:30:00,5,0
18444,2024-01-15T20:15:00,1,0
18445,2024-01-15T20:00:00,3,0
18446,2024-01-15T19:30:00,9,20
18447,2024-01-15T19:15:00,2,0
18448,2024-01-15T18:45:00,3,2
18449,2024-01-15T18:30:00,14,5
18450,2024-01-15T18:00:00,11,1
18451,2024-01-15T17:45:00,2,1
18452,2024-01-15T17:30:00,24,8
18453,2024-01-15T17:15:00,15,3
18454,2024-01-15T17:00:00,3,3
18455,2024-01-15T16:45:00,3,2
18456,2024-01-15T16:30:00,27,23
18457,2024-01-15T16:15:00,4,7
18458,2024-01-15T16:00:00,32,11
18459,2024-01-15T15:45:00,6,4
18460,2024-01-15T15:30:00,21,3
18461,2024-01-15T15:15:00,10,8
18462,2024-01-15T15:00:00,2,2
18463,2024-01-15T14:45:00,2,2
18464,2024-01-15T14:30:00,19,10
18465,2024-01-15T14:15:00,6,2
18466,2024-01-15T14:00:00,13,11
18467,2024-01-15T13:45:00,6,7
18468,2024-01-15T13:30:00,10,4
18469,2024-01-15T13:15:00,6,5
18470,2024-01-15T13:00:00,0,1
18471,2024-01-15T12:45:00,2,0
18472,2024-01-15T12:30:00,13,9
18473,2024-01-15T12:15:00,2,1
18474,2024-01-15T12:00:00,9,8
18475,2024-01-15T11:45:00,7,6
18476,2024-01-15T11:30:00,12,15
18477,2024-01-15T11:15:00,2,2
18478,2024-01-15T11:00:00,9,6
18479,2024-01-15T10:45:00,3,1
18480,2024-01-15T10:30:00,56,66
18481,2024-01-15T10:15:00,2,1
18482,2024-01-15T10:00:00,2,11
18483,2024-01-15T09:45:00,3,2
18484,2024-01-15T09:30:00,1,0
18485,2024-01-15T09:15:00,2,2
18486,2024-01-15T09:00:00,10,2
18487,2024-01-15T08:30:00,6,2
18488,2024-01-15T08:15:00,22,0
18489,2024-01-15T08:00:00,6,0
18490,2024-01-15T07:45:00,1,0
18491,2024-01-15T07:30:00,16,1
18492,2024-01-15T07:15:00,1,0
18493,2024-01-15T07:00:00,6,0
18494,2024-01-15T06:45:00,13,8
18495,2024-01-15T06:30:00,12,5
18496,2024-01-15T06:15:00,7,1
18497,2024-01-14T23:15:00,0,2
18498,2024-01-14T23:00:00,2,0
18499,2024-01-14T22:45:00,1,0
18500,2024-01-14T22:30:00,4,2
18501,2024-01-14T22:15:00,2,0
18502,2024-01-14T21:45:00,0,1
18503,2024-01-14T21:30:00,3,1
18504,2024-01-14T21:00:00,2,0
18505,2024-01-14T20:30:00,7,0
18506,2024-01-14T20:15:00,1,0
18507,2024-01-14T20:00:00,2,0
18508,2024-01-14T19:45:00,1,0
18509,2024-01-14T19:30:00,9,0
18510,2024-01-14T19:15:00,3,2
18511,2024-01-14T19:00:00,1,0
18512,2024-01-14T18:30:00,3,0
18513,2024-01-14T18:15:00,1,3
18514,2024-01-14T18:00:00,14,5
18515,2024-01-14T17:45:00,7,4
18516,2024-01-14T17:30:00,12,7
18517,2024-01-14T17:15:00,2,1
18518,2024-01-14T17:00:00,3,3
18519,2024-01-14T16:45:00,1,1
18520,2024-01-14T16:30:00,21,12
18521,2024-01-14T16:15:00,5,4
18522,2024-01-14T16:00:00,16,13
18523,2024-01-14T15:45:00,28,23
18524,2024-01-14T15:30:00,19,31
18525,2024-01-14T15:15:00,2,1
18526,2024-01-14T15:00:00,2,2
18527,2024-01-14T14:45:00,1,1
18528,2024-01-14T14:30:00,7,9
18529,2024-01-14T14:00:00,7,4
18530,2024-01-14T13:45:00,2,1
18531,2024-01-14T13:30:00,12,7
18532,2024-01-14T13:15:00,5,3
18533,2024-01-14T13:00:00,4,5
18534,2024-01-14T12:30:00,17,5
18535,2024-01-14T12:15:00,3,6
18536,2024-01-14T12:00:00,12,4
18537,2024-01-14T11:45:00,6,1
18538,2024-01-14T11:30:00,7,0
18539,2024-01-14T11:15:00,3,7
18540,2024-01-14T11:00:00,4,7
18541,2024-01-14T10:45:00,2,12
18542,2024-01-14T10:30:00,4,3
18543,2024-01-14T10:15:00,1,1
18544,2024-01-14T09:45:00,0,1
18545,2024-01-14T09:30:00,9,1
18546,2024-01-14T09:15:00,2,0
18547,2024-01-14T09:00:00,5,1
18548,2024-01-14T08:15:00,1,0
18549,2024-01-14T08:00:00,1,1
18550,2024-01-14T07:45:00,0,1
18551,2024-01-14T07:00:00,1,0
18552,2024-01-13T23:00:00,2,0
18553,2024-01-13T22:30:00,6,1
18554,2024-01-13T22:15:00,1,0
18555,2024-01-13T22:00:00,2,5
18556,2024-01-13T21:30:00,8,0
18557,2024-01-13T21:15:00,2,0
18558,2024-01-13T20:45:00,1,0
18559,2024-01-13T20:30:00,1,0
18560,2024-01-13T20:15:00,1,1
18561,2024-01-13T19:30:00,10,1
18562,2024-01-13T19:15:00,1,0
18563,2024-01-13T18:30:00,6,0
18564,2024-01-13T18:15:00,2,2
18565,2024-01-13T18:00:00,2,0
18566,2024-01-13T17:30:00,5,1
18567,2024-01-13T17:15:00,2,0
18568,2024-01-13T16:30:00,1,1
18569,2024-01-13T16:00:00,4,11
18570,2024-01-13T15:45:00,1,0
18571,2024-01-13T15:30:00,8,0
18572,2024-01-13T15:15:00,6,0
18573,2024-01-13T15:00:00,1,0
18574,2024-01-13T14:30:00,4,1
18575,2024-01-13T14:00:00,1,1
18576,2024-01-13T13:30:00,10,4
18577,2024-01-13T13:15:00,3,0
18578,2024-01-13T12:45:00,1,0
18579,2024-01-13T12:30:00,2,0
18580,2024-01-13T12:15:00,2,2
18581,2024-01-13T12:00:00,3,3
18582,2024-01-13T11:30:00,2,6
18583,2024-01-13T11:15:00,2,0
18584,2024-01-13T10:30:00,4,2
18585,2024-01-13T10:15:00,1,20
18586,2024-01-13T10:00:00,4,3
18587,2024-01-13T09:30:00,1,10
18588,2024-01-13T09:00:00,2,1
18589,2024-01-13T08:45:00,1,0
18590,2024-01-13T08:00:00,1,0
18591,2024-01-13T07:30:00,3,2
18592,2024-01-13T07:00:00,4,4
18593,2024-01-13T06:30:00,1,0
18594,2024-01-13T01:00:00,0,2
18595,2024-01-13T00:15:00,0,2
18596,2024-01-12T23:15:00,1,0
18597,2024-01-12T23:00:00,0,1
18598,2024-01-12T22:30:00,2,0
18599,2024-01-12T22:15:00,3,0
18600,2024-01-12T22:00:00,1,0
18601,2024-01-12T21:30:00,7,2
18602,2024-01-12T21:15:00,4,0
18603,2024-01-12T21:00:00,2,0
18604,2024-01-12T20:30:00,5,1
18605,2024-01-12T19:30:00,4,0
18606,2024-01-12T19:15:00,2,0
18607,2024-01-12T18:30:00,16,0
18608,2024-01-12T18:15:00,6,0
18609,2024-01-12T18:00:00,1,0
18610,2024-01-12T17:45:00,1,0
18611,2024-01-12T17:30:00,11,10
18612,2024-01-12T17:15:00,10,7
18613,2024-01-12T17:00:00,681,680
18614,2024-01-12T16:45:00,0,2
18615,2024-01-12T16:30:00,15,30
18616,2024-01-12T16:15:00,4,1
18617,2024-01-12T16:00:00,13,10
18618,2024-01-12T15:45:00,3,0
18619,2024-01-12T15:30:00,12,7
18620,2024-01-12T15:15:00,5,0
18621,2024-01-12T14:30:00,10,23
18622,2024-01-12T14:15:00,1,4
18623,2024-01-12T14:00:00,10,3
18624,2024-01-12T13:30:00,12,6
18625,2024-01-12T13:15:00,15,7
18626,2024-01-12T13:00:00,6,7
18627,2024-01-12T12:45:00,2,2
18628,2024-01-12T12:30:00,7,3
18629,2024-01-12T12:15:00,3,1
18630,2024-01-12T12:00:00,5,15
18631,2024-01-12T11:45:00,9,3
18632,2024-01-12T11:30:00,9,2
18633,2024-01-12T11:15:00,7,5
18634,2024-01-12T11:00:00,3,2
18635,2024-01-12T10:30:00,54,43
18636,2024-01-12T10:15:00,5,3
18637,2024-01-12T10:00:00,6,6
18638,2024-01-12T09:30:00,2,2
18639,2024-01-12T09:00:00,13,5
18640,2024-01-12T08:45:00,0,12
18641,2024-01-12T08:30:00,2,3
18642,2024-01-12T08:15:00,37,11
18643,2024-01-12T08:00:00,3,0
18644,2024-01-12T07:45:00,1,1
18645,2024-01-12T07:30:00,9,1
18646,2024-01-12T07:15:00,1,0
18647,2024-01-12T07:00:00,3,1
18648,2024-01-12T06:45:00,1,0
18649,2024-01-12T06:30:00,20,7
18650,2024-01-11T23:30:00,3,0
18651,2024-01-11T23:00:00,3,0
18652,2024-01-11T22:45:00,1,0
18653,2024-01-11T22:30:00,4,1
18654,2024-01-11T22:15:00,2,0
18655,2024-01-11T21:30:00,6,1
18656,2024-01-11T21:15:00,5,2
18657,2024-01-11T20:30:00,16,11
18658,2024-01-11T20:15:00,1,0
18659,2024-01-11T19:45:00,0,1
18660,2024-01-11T19:30:00,14,0
18661,2024-01-11T19:15:00,9,1
18662,2024-01-11T19:00:00,0,4
18663,2024-01-11T18:45:00,2,1
18664,2024-01-11T18:30:00,12,20
18665,2024-01-11T18:15:00,7,2
18666,2024-01-11T18:00:00,16,3
18667,2024-01-11T17:45:00,6,23
18668,2024-01-11T17:30:00,24,13
18669,2024-01-11T17:15:00,11,13
18670,2024-01-11T17:00:00,5,3
18671,2024-01-11T16:45:00,1,0
18672,2024-01-11T16:30:00,21,5
18673,2024-01-11T16:15:00,14,8
18674,2024-01-11T16:00:00,44,3
18675,2024-01-11T15:45:00,6,7
18676,2024-01-11T15:30:00,18,8
18677,2024-01-11T15:15:00,7,4
18678,2024-01-11T15:00:00,2,0
18679,2024-01-11T14:45:00,0,24
18680,2024-01-11T14:30:00,10,0
18681,2024-01-11T14:15:00,3,2
18682,2024-01-11T14:00:00,12,1
18683,2024-01-11T13:45:00,5,2
18684,2024-01-11T13:30:00,11,6
18685,2024-01-11T13:15:00,5,3
18686,2024-01-11T13:00:00,2,4
18687,2024-01-11T12:45:00,6,9
18688,2024-01-11T12:30:00,6,12
18689,2024-01-11T12:15:00,9,15
18690,2024-01-11T12:00:00,19,8
18691,2024-01-11T11:45:00,5,6
18692,2024-01-11T11:30:00,10,13
18693,2024-01-11T11:15:00,2,1
18694,2024-01-11T11:00:00,4,2
18695,2024-01-11T10:45:00,1,1
18696,2024-01-11T10:30:00,5,2
18697,2024-01-11T10:15:00,1,0
18698,2024-01-11T10:00:00,3,0
18699,2024-01-11T09:30:00,7,6
18700,2024-01-11T09:15:00,1,2
18701,2024-01-11T09:00:00,7,0
18702,2024-01-11T08:45:00,1,1
18703,2024-01-11T08:30:00,2,0
18704,2024-01-11T08:15:00,35,31
18705,2024-01-11T08:00:00,5,2
18706,2024-01-11T07:45:00,2,3
18707,2024-01-11T07:30:00,7,1
18708,2024-01-11T07:15:00,3,1
18709,2024-01-11T07:00:00,6,1
18710,2024-01-11T06:30:00,19,45
18711,2024-01-10T23:30:00,3,3
18712,2024-01-10T23:15:00,2,1
18713,2024-01-10T23:00:00,2,0
18714,2024-01-10T22:45:00,4,10
18715,2024-01-10T22:30:00,5,1
18716,2024-01-10T22:15:00,1,1
18717,2024-01-10T22:00:00,0,1
18718,2024-01-10T21:45:00,2,1
18719,2024-01-10T21:30:00,6,12
18720,2024-01-10T21:15:00,4,1
18721,2024-01-10T20:30:00,16,9
18722,2024-01-10T20:15:00,2,0
18723,2024-01-10T19:45:00,1,3
18724,2024-01-10T19:30:00,12,3
18725,2024-01-10T19:15:00,7,3
18726,2024-01-10T19:00:00,4,2
18727,2024-01-10T18:45:00,1,1
18728,2024-01-10T18:30:00,18,73
18729,2024-01-10T18:15:00,10,8
18730,2024-01-10T18:00:00,15,6
18731,2024-01-10T17:45:00,3,0
18732,2024-01-10T17:30:00,27,14
18733,2024-01-10T17:15:00,12,7
18734,2024-01-10T17:00:00,8,9
18735,2024-01-10T16:45:00,3,2
18736,2024-01-10T16:30:00,22,15
18737,2024-01-10T16:15:00,12,8
18738,2024-01-10T16:00:00,19,19
18739,2024-01-10T15:45:00,4,0
18740,2024-01-10T15:30:00,14,12
